Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,9,423,1.108306,0.347258,128.324867,0.030231,0.021718,0.082577,-0.043642,0.053326,-0.302397,0.013514,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,10,474,0.955987,0.160734,49.061392,0.050758,0.03067,0.133309,-0.028644,0.023448,-0.079005,0.019608,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,11,555,0.865904,0.135428,1.677212,0.07289,0,0.07289,-0.062538,0,-0.062538,0.012346,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,12,564,0.859244,0.076523,4.440917,0.045102,0,0.045102,-0.019857,0.013699,-0.029544,0.111111,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,13,591,0.882673,0.17823,1.716263,0.065081,0,0.065081,-0.113149,0,-0.113149,0.037037,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,14,605,0.865298,0.121625,2.145307,0.011684,0,0.011684,-0.109941,0,-0.109941,0.071429,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,15,626,0.89799,0.138031,9.033617,0.026547,0.02257,0.059148,-0.061529,0.044734,-0.111636,0.047619,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,16,639,0.892178,0.1278,1.692829,0.073314,0,0.073314,-0.054486,0,-0.054486,0.076923,1.494975,-0.26686,0.89137,0.289658,0.607822,-0.401986,0.001501,0.058189,-0.107095,0.815837
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,1,96,0.900471,0,0.90925,0,0,0.019906,0,0,-0.095693,0,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,2,103,1.038943,0,0.883141,0,0,0.058994,0,0,-0.021643,0.142857,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,3,149,1.346363,0.169526,6.807889,0.011944,0.008776,0.137821,-0.044565,0.047241,-0.364748,0.021739,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,4,169,1.35295,0.080637,2.270557,0.058994,0,0.102932,-0.021643,0,-0.094752,0.05,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,5,176,1.358234,1.220919,183.355346,0.040903,0.03549,0.08831,-0.049373,0.056246,-0.034528,0.142857,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,6,231,1.338762,0.190373,27.894184,0.036348,0.030089,0.114079,-0.031053,0.025463,-0.141585,0.018182,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,7,279,0.997177,0.122837,2.484557,0.08831,0,0.061238,-0.034528,0,-0.002968,0.020833,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,8,302,1.022801,0.254216,92.363059,0.047343,0.033046,0.055157,-0.046061,0.034675,-0.029461,0.043478,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,9,307,1.000579,0.064206,2.43902,0.061238,0,0.043286,-0.002968,0,-0.044227,0.2,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,10,313,0.998046,0.030547,9.365569,0.047822,0.007614,0.030402,-0.028206,0.001096,-0.106478,0.166667,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,11,335,0.979153,0.087514,2.36006,0.043286,0,0.073688,-0.044227,0,-0.092942,0.045455,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,12,364,0.894318,0.13688,1.965797,0.030402,0,0.035469,-0.106478,0,-0.037785,0.034483,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,13,375,0.845024,0.16663,1.689809,0.073688,0,0.026782,-0.092942,0,-0.08527,0.090909,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,14,424,0.790445,0.057619,6.886316,0.034238,0.00174,0.188056,-0.024104,0.019348,-0.101122,0.020408,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,15,473,0.6173,0.091784,8.586332,0.026131,0.000921,0.105031,-0.065255,0.028305,-0.042345,0.020408,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,16,479,0.640101,0.345422,57.360264,0.065632,0.054041,0.1038,-0.045188,0.028508,-0.098733,0.166667,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,17,483,0.600869,0.147376,2.728289,0.105031,0,0.047123,-0.042345,0,-0.071299,0.25,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,18,531,0.478176,0.202533,1.534198,0.1038,0,0.1211,-0.098733,0,-0.082664,0.020833,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,19,544,0.490337,0.113789,5.192338,0.03337,0.01945,0.09135,-0.052153,0.027076,-0.103149,0.076923,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,20,564,0.529063,0.169164,6.748943,0.1211,0,0.067897,-0.069996,0.017914,-0.035975,0.05,1.358234,-1.24401,0.624129,0.493176,0.844734,-0.769309,0.001954,0.080231,-0.741875,0.46008
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,1,15,0.601892,0.495429,28.755371,0.031307,0.020983,0.069578,-0.03344,0.027262,-0.082339,0,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,2,61,0.701816,0.985526,1.242447,0.324022,0,0.324022,-0.661503,0,-0.661503,0.021739,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,3,67,0.332847,0,0.843191,0,0,0.47067,0,0,-0.329863,0.166667,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,4,128,1.861478,2.09986,166.427029,0.069606,0.082279,0.052692,-0.045069,0.053486,-0.051676,0.016393,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,5,217,1.339132,0.185627,7.627784,0.031853,0.02073,0.117001,-0.033202,0.026126,-0.094274,0.011236,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,6,286,0.979177,0.218448,70.009046,0.039487,0.038254,0.054279,-0.035421,0.022969,-0.060818,0.014493,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,7,301,0.972511,0.069578,5.421422,0.054279,0,0.042344,-0.053136,0.010863,-0.06469,0.066667,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,8,308,0.965401,0.107034,2.036496,0.042344,0,0.046216,-0.06469,0,-0.049391,0.142857,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,9,336,0.927755,0.095607,2.820922,0.046216,0,0.096623,-0.049391,0,-0.051105,0.035714,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,10,403,0.865033,0.147727,2.649437,0.096623,0,0.096623,-0.051105,0,-0.032377,0.014925,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,11,424,0.864335,0.082339,11.131053,0.052798,0.038247,0.070658,-0.01422,0.013484,-0.006348,0.047619,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,12,464,0.750762,0.077006,2.269782,0.070658,0,0.087417,-0.006348,0,-0.285551,0.025,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,13,484,0.775838,0.66728,56.539694,0.048824,0.024506,0.116366,-0.045289,0.065164,-0.105193,0.05,1.861478,-0.300978,0.855165,0.414232,0.47067,-0.661503,0.000482,0.065587,0.161376,0.457656
