Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End,
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,9,765.000000,0.982508,0.201260,1.592411,0.104013,0.000000,0.104013,-0.097246,0.000000,-0.097246,0.032258,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,10,811.000000,0.881049,0.281866,1.381818,0.201813,0.000000,0.201813,-0.080053,0.000000,-0.080053,0.021739,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,19,1,16,1,67.000000,1.167263,0.269003,5.917173,0.120744,0.065788,0.167263,-0.085093,0.077292,-0.139747,0.000000,1.167263,0.678682,0.876095,0.107848,0.167263,-0.139747,-0.000893,0.044255,1.085781,0.747472
mm/dd/yyyy,,WT,,,20X,Microwell,20,1,16,1,67.000000,1.156736,0.269130,4.573180,0.156736,0.000000,0.156736,-0.079715,0.023403,-0.096263,0.000000,1.162567,0.664566,0.861041,0.129048,0.156736,-0.127193,-0.001099,0.045952,1.137494,0.721013
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,1,73.000000,1.082045,0.093377,4.608133,0.074291,0.000000,0.074291,-0.075293,0.000000,-0.075293,0.000000,1.082045,0.615541,0.802877,0.122433,0.114395,-0.111938,-0.001022,0.030535,1.002720,0.615541
mm/dd/yyyy,,WT,,,20X,Microwell,21,1,16,2,80.000000,1.082045,0.123724,8.819991,0.033484,0.009936,0.040510,-0.046275,0.035162,-0.077751,0.142857,1.082045,0.615541,0.802877,0.122433,0.114395,-0.111938,-0.001022,0.030535,1.002720,0.615541
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,1,73.000000,6.658715,6.717963,10.208049,1.012975,0.925506,2.471484,-0.330618,0.225055,-0.604311,0.000000,6.658715,0.611907,0.945135,0.854504,2.471484,-0.907370,-0.000984,0.183812,1.024677,0.651653
mm/dd/yyyy,,WT,,,20X,Microwell,22,1,16,2,724.000000,0.778813,0.198809,1.638703,0.115828,0.000000,0.115828,-0.082981,0.000000,-0.082981,0.001536,6.658715,0.611907,0.945135,0.854504,2.471484,-0.907370,-0.000984,0.183812,1.024677,0.651653
mm/dd/yyyy,,WT,,,20X,Microwell,23,1,16,1,119.000000,1.081580,0.255384,85.210600,0.035649,0.021637,0.075285,-0.023910,0.019652,-0.077507,0.000000,1.081580,0.704813,0.895653,0.113408,0.100370,-0.139772,-0.000647,0.034774,0.973403,0.728232
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,1,29.000000,1.115521,0.151085,4.073374,0.032503,0.010689,0.040062,-0.132761,0.000000,-0.132761,0.000000,1.145338,0.789239,0.941750,0.068442,0.125182,-0.139008,-0.000561,0.052493,1.055845,0.843085
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,2,67.000000,1.118311,0.276808,5.682067,0.118311,0.000000,0.118311,-0.066006,0.042901,-0.097364,0.026316,1.145338,0.789239,0.941750,0.068442,0.125182,-0.139008,-0.000561,0.052493,1.055845,0.843085
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,3,77.000000,1.145338,0.262316,1.719397,0.125182,0.000000,0.125182,-0.137134,0.000000,-0.137134,0.100000,1.145338,0.789239,0.941750,0.068442,0.125182,-0.139008,-0.000561,0.052493,1.055845,0.843085
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,4,140.000000,0.976388,0.177862,1.870617,0.105693,0.000000,0.105693,-0.072169,0.000000,-0.072169,0.015873,1.145338,0.789239,0.941750,0.068442,0.125182,-0.139008,-0.000561,0.052493,1.055845,0.843085
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,5,648.000000,1.063924,0.198851,9.102040,0.049917,0.006974,0.057969,-0.099946,0.025206,-0.117770,0.001969,1.145338,0.789239,0.941750,0.068442,0.125182,-0.139008,-0.000561,0.052493,1.055845,0.843085
mm/dd/yyyy,,WT,,,20X,Microwell,24,1,16,6,726.000000,1.048932,0.145255,4.280147,0.096573,0.000000,0.096573,-0.139008,0.000000,-0.139008,0.012821,1.145338,0.789239,0.941750,0.068442,0.125182,-0.139008,-0.000561,0.052493,1.055845,0.843085
mm/dd/yyyy,,WT,,,20X,Microwell,25,1,16,1,67.000000,1.151807,0.281959,4.183372,0.151807,0.000000,0.151807,-0.080167,0.043706,-0.111072,0.000000,1.240870,0.695325,0.933313,0.132138,0.151807,-0.121626,-0.001270,0.039428,1.240870,0.759516
mm/dd/yyyy,,WT,,,20X,Microwell,25,1,16,2,106.000000,1.124167,0.153609,10.514458,0.043631,0.011942,0.052190,-0.039877,0.014502,-0.050002,0.025641,1.240870,0.695325,0.933313,0.132138,0.151807,-0.121626,-0.001270,0.039428,1.240870,0.759516
mm/dd/yyyy,,WT,,,20X,Microwell,25,1,16,3,182.000000,1.091444,0.265774,1.173342,0.147785,0.000000,0.147785,-0.117990,0.000000,-0.117990,0.013158,1.240870,0.695325,0.933313,0.132138,0.151807,-0.121626,-0.001270,0.039428,1.240870,0.759516
